"","Site_ID","mean_dur_h","med_dur_h","min_dur_h","max_dur_h","Behavior","mean_dur_m","med_dur_m","min_dur_m","max_dur_m"
"1","ABE",0.675514288888889,0.630652166666667,0.0241244722222222,1.54694461111111,"Total",40.5308573333333,37.83913,1.44746833333333,92.8166766666667
"2","ABE",0.675514288888889,0.630652166666667,0.0241244722222222,1.54694461111111,"Transit",40.5308573333333,37.83913,1.44746833333333,92.8166766666667
