"PeakFreq","PeakLev","RMS","Filename","Distance","Calibration","FreqMin","FreqMax"
334,92.1125965268189,111.745820243559,"805830683.230627023433_sel5975_779.182466979372.wav",779.182466979372,-172.7,20,5000
251,91.1927826104139,111.894420416796,"805830683.230627023433_sel5979_803.733924417658.wav",803.733924417658,-172.7,20,5000
321,90.054878911611,111.221760191889,"805830683.230627023433_sel5983_830.881054991566.wav",830.881054991566,-172.7,20,5000
166,89.3661089655635,110.2358049995,"805830683.230627023433_sel5987_862.64395855267.wav",862.64395855267,-172.7,20,5000
202,89.5699318695474,110.571710402729,"805830683.230627023433_sel5991_897.463596776826.wav",897.463596776826,-172.7,20,5000
350,90.239805091782,111.135704067396,"805830683.230627023433_sel5995_928.238524486917.wav",928.238524486917,-172.7,20,5000
243,89.4473086615477,111.325489047967,"805830683.230627023433_sel5999_953.156145418836.wav",953.156145418836,-172.7,20,5000
354,88.7158020264394,111.086773869432,"805830683.230627023433_sel6003_977.519283143609.wav",977.519283143609,-172.7,20,5000
328,88.1905684268158,111.126454983937,"805830683.230627023433_sel6004_983.328904196586.wav",983.328904196586,-172.7,20,5000
160,89.1289263724445,110.121945874632,"805830683.230627023433_sel6049_975.138917832313.wav",975.138917832313,-172.7,20,5000
210,89.4064609743063,109.732514566429,"805830683.230627023433_sel6094_993.869857836126.wav",993.869857836126,-172.7,20,5000
168,88.9800963854655,109.190445444783,"805830683.230627023433_sel6139_1022.58788536358.wav",1022.58788536358,-172.7,20,5000
169,88.2711383370468,109.13097891687,"805830683.230627023433_sel6184_1015.31443024318.wav",1015.31443024318,-172.7,20,5000
243,89.6670876197844,109.450750208241,"805830683.230627023433_sel6229_1034.96366577913.wav",1034.96366577913,-172.7,20,5000
168,89.7454435586464,109.706140069952,"805830683.230627023433_sel6274_1018.98725746764.wav",1018.98725746764,-172.7,20,5000
186,88.6567609910024,109.379318519802,"805830683.230627023433_sel6319_1029.98517674627.wav",1029.98517674627,-172.7,20,5000
42,88.4405577259845,108.72048387962,"805830683.230627023433_sel6364_1020.65881144187.wav",1020.65881144187,-172.7,20,5000
135,89.9678197231381,109.241790731562,"805830683.230627023433_sel6409_1034.5213788631.wav",1034.5213788631,-172.7,20,5000
190,88.0561819337627,108.258309936342,"805830683.230627023433_sel6454_1000.89159447535.wav",1000.89159447535,-172.7,20,5000
200,88.4504051546888,108.29640489031,"805830683.230627023433_sel6499_1005.83254965137.wav",1005.83254965137,-172.7,20,5000
42,90.2376182258598,109.966805909604,"805830683.230627023433_sel6544_975.217620793851.wav",975.217620793851,-172.7,20,5000
190,86.7552802554107,109.074683757757,"805830683.230627023433_sel6589_963.618434512284.wav",963.618434512284,-172.7,20,5000
203,87.1020366507748,109.055633057594,"805830683.230627023433_sel6634_972.545221890934.wav",972.545221890934,-172.7,20,5000
42,89.6386237577162,109.239817053394,"805830683.230627023433_sel6679_961.755678891628.wav",961.755678891628,-172.7,20,5000
126,89.4173345436262,110.236460791258,"805830683.230627023433_sel6724_978.977413276814.wav",978.977413276814,-172.7,20,5000
366,90.0715195132561,110.423010466341,"805830683.230627023433_sel6769_899.235021654457.wav",899.235021654457,-172.7,20,5000
351,86.8657957942039,108.863221275875,"805830683.230627023433_sel6814_996.652460392169.wav",996.652460392169,-172.7,20,5000
125,89.8597479529104,111.180902994484,"805830683.230627023433_sel6859_975.603931182916.wav",975.603931182916,-172.7,20,5000
84,90.6459437358854,111.103056444258,"805830683.230627023433_sel6860_966.208386377814.wav",966.208386377814,-172.7,20,5000
143,87.5029290034482,110.845254676538,"805830683.230627023433_sel6872_879.1738498157.wav",879.1738498157,-172.7,20,5000
202,89.0671066337112,111.503831163836,"805830683.230627023433_sel6884_773.403368717248.wav",773.403368717248,-172.7,20,5000
136,90.0107459619398,113.226431713368,"805830683.230627023433_sel6896_657.350231178442.wav",657.350231178442,-172.7,20,5000
135,95.833009667574,114.67378070327,"805830683.230627023433_sel6908_549.238759796041.wav",549.238759796041,-172.7,20,5000
135,98.760014721515,116.809915555095,"805830683.230627023433_sel6920_421.537280947509.wav",421.537280947509,-172.7,20,5000
135,96.5581834225049,119.18385175345,"805830683.230627023433_sel6932_314.575409984511.wav",314.575409984511,-172.7,20,5000
237,100.998025797093,122.679530168941,"805830683.230627023433_sel6944_207.047663900053.wav",207.047663900053,-172.7,20,5000
159,106.716822116392,126.431946397066,"805830683.230627023433_sel6956_86.2530454363144.wav",86.2530454363144,-172.7,20,5000
160,107.846889104184,126.758508410017,"805830683.230627023433_sel6968_15.3557728411045.wav",15.3557728411045,-172.7,20,5000
210,105.180344866099,124.666008136818,"805830683.230627023433_sel6981_129.666322808927.wav",129.666322808927,-172.7,20,5000
336,100.553798208643,120.795449481287,"805830683.230627023433_sel6993_241.60053784281.wav",241.60053784281,-172.7,20,5000
167,97.49664593132,116.756914433343,"805830683.230627023433_sel7005_357.589359563972.wav",357.589359563972,-172.7,20,5000
235,95.6714005128697,115.023942986236,"805830683.230627023433_sel7017_485.767414171368.wav",485.767414171368,-172.7,20,5000
252,94.7932094622254,114.226139302324,"805830683.230627023433_sel7029_592.709878835732.wav",592.709878835732,-172.7,20,5000
272,93.0717621985836,112.829845032801,"805830683.230627023433_sel7041_704.82403019341.wav",704.82403019341,-172.7,20,5000
208,91.7213004702148,111.676858503172,"805830683.230627023433_sel7053_800.498894268033.wav",800.498894268033,-172.7,20,5000
292,91.2816028334319,110.478403393854,"805830683.230627023433_sel7065_896.174193370333.wav",896.174193370333,-172.7,20,5000
267,88.8950138333992,109.757973879422,"805830683.230627023433_sel7077_972.824481513529.wav",972.824481513529,-172.7,20,5000
106,93.6000839077113,111.471313966709,"805830683.230627023433_sel7090_1064.8620287384.wav",1064.8620287384,-172.7,20,5000
106,92.9149694193751,110.468013272266,"805830683.230627023433_sel7091_1073.16018941968.wav",1073.16018941968,-172.7,20,5000
57,97.415017173169,110.724855715832,"805830683.230627023433_sel7100_1096.28701619929.wav",1096.28701619929,-172.7,20,5000
58,99.9278077662352,111.367432481803,"805830683.230627023433_sel7109_1100.52871909054.wav",1100.52871909054,-172.7,20,5000
58,96.2959804240322,111.05448636315,"805830683.230627023433_sel7118_1122.30715980187.wav",1122.30715980187,-172.7,20,5000
59,95.9009095226115,111.7122580403,"805830683.230627023433_sel7128_1161.56189194529.wav",1161.56189194529,-172.7,20,5000
58,97.4565987229458,111.137230023792,"805830683.230627023433_sel7137_1192.775608981.wav",1192.775608981,-172.7,20,5000
116,94.8776653860806,112.514843714109,"805830683.230627023433_sel7146_1206.92430523464.wav",1206.92430523464,-172.7,20,5000
58,96.9761409088748,111.943027004111,"805830683.230627023433_sel7156_1176.61217826984.wav",1176.61217826984,-172.7,20,5000
57,97.4197391415767,111.093056157426,"805830683.230627023433_sel7165_1163.52531182765.wav",1163.52531182765,-172.7,20,5000
58,96.7626520097625,111.538987996811,"805830683.230627023433_sel7174_1167.10057290414.wav",1167.10057290414,-172.7,20,5000
58,100.878086432456,111.250903024589,"805830683.230627023433_sel7184_1172.2259018611.wav",1172.2259018611,-172.7,20,5000
58,101.03463934353,111.98435631868,"805830683.230627023433_sel7193_1187.42378225591.wav",1187.42378225591,-172.7,20,5000
58,96.6093763487718,111.283223708371,"805830683.230627023433_sel7202_1201.23160468345.wav",1201.23160468345,-172.7,20,5000
58,96.580297547748,111.736413240635,"805830683.230627023433_sel7212_1203.0901453736.wav",1203.0901453736,-172.7,20,5000
58,91.7356349550335,109.994729193016,"805830683.230627023433_sel7221_1199.26499794834.wav",1199.26499794834,-172.7,20,5000
181,86.6715632343882,107.836362847092,"805830683.230627023433_sel7230_1206.28751408274.wav",1206.28751408274,-172.7,20,5000
43,86.8714505909403,109.590752727998,"805830683.230627023433_sel7240_1198.39765055115.wav",1198.39765055115,-172.7,20,5000
137,84.6973908777921,108.683422599945,"805830683.230627023433_sel7249_1136.14436219814.wav",1136.14436219814,-172.7,20,5000
86,86.1634223021436,108.852843969487,"805830683.230627023433_sel7258_1057.78624309958.wav",1057.78624309958,-172.7,20,5000
187,88.5203949966309,110.330268235957,"805830683.230627023433_sel7268_992.326402150888.wav",992.326402150888,-172.7,20,5000
187,88.3533691938301,110.245236060565,"805830683.230627023433_sel7269_982.347378701589.wav",982.347378701589,-172.7,20,5000
269,87.4697258340939,110.713902233693,"805830683.230627023433_sel7281_874.013276619007.wav",874.013276619007,-172.7,20,5000
138,91.5653109062304,112.278516771591,"805830683.230627023433_sel7294_752.323903120725.wav",752.323903120725,-172.7,20,5000
214,93.0230048374257,114.218264805906,"805830683.230627023433_sel7307_618.854148235864.wav",618.854148235864,-172.7,20,5000
138,96.2939940613295,115.634281686889,"805830683.230627023433_sel7319_524.484517654488.wav",524.484517654488,-172.7,20,5000
138,97.224777475711,117.52939723307,"805830683.230627023433_sel7332_392.593087755484.wav",392.593087755484,-172.7,20,5000
86,99.2491821075395,120.604996257531,"805830683.230627023433_sel7345_265.653815777742.wav",265.653815777742,-172.7,20,5000
138,104.944115078009,124.833769707027,"805830683.230627023433_sel7357_160.110095096644.wav",160.110095096644,-172.7,20,5000
137,112.213109935532,127.497675279665,"805830683.230627023433_sel7370_33.2622813333476.wav",33.2622813333476,-172.7,20,5000
186,105.632590393863,125.197530592978,"805830683.230627023433_sel7383_93.3840430788178.wav",93.3840430788178,-172.7,20,5000
299,102.07538205491,121.560487053788,"805830683.230627023433_sel7395_207.082908371202.wav",207.082908371202,-172.7,20,5000
127,98.4218596004044,117.360696856687,"805830683.230627023433_sel7408_328.482666757669.wav",328.482666757669,-172.7,20,5000
145,96.215552739404,115.807680145482,"805830683.230627023433_sel7421_454.963318624241.wav",454.963318624241,-172.7,20,5000
256,96.1240527371471,115.002572687351,"805830683.230627023433_sel7433_567.373278198829.wav",567.373278198829,-172.7,20,5000
266,93.6764125842172,113.570479041867,"805830683.230627023433_sel7446_666.326683614934.wav",666.326683614934,-172.7,20,5000
281,91.3093681836069,112.120448311592,"805830683.230627023433_sel7459_796.568598789775.wav",796.568598789775,-172.7,20,5000
169,91.9747826184516,111.395241763088,"805830683.230627023433_sel7471_897.99652383765.wav",897.99652383765,-172.7,20,5000
172,91.6928600772267,110.386055325507,"805830683.230627023433_sel7484_992.04920487143.wav",992.04920487143,-172.7,20,5000
136,90.9125440675952,109.647554849504,"805830683.230627023433_sel7497_1088.72181190756.wav",1088.72181190756,-172.7,20,5000
128,91.9304539834506,109.264230026241,"805830683.230627023433_sel7510_1202.28124200198.wav",1202.28124200198,-172.7,20,5000
