"","Site_ID","Dep","Begin_Date_loc","Behav","N_ves"
"130","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-09,"Transit",0
"131","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-09,"Maneuver",0
"132","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-09,"Total",0
"133","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-10,"Transit",0
"134","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-10,"Maneuver",0
"135","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-10,"Total",0
"136","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-11,"Transit",1
"137","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-11,"Maneuver",0
"138","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-11,"Total",1
"139","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-12,"Transit",0
"140","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-12,"Maneuver",0
"141","ABE","PARKSAUSTRALIA_ABROLHOS_202306_ABE",2023-08-12,"Total",0
"142","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-27,"Transit",0
"143","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-27,"Maneuver",0
"144","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-27,"Total",0
"145","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-28,"Transit",1
"146","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-28,"Maneuver",0
"147","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-28,"Total",1
"148","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-29,"Transit",0
"149","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-29,"Maneuver",0
"150","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-29,"Total",0
"151","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-30,"Transit",1
"152","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-30,"Maneuver",0
"153","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-06-30,"Total",1
"154","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-01,"Transit",0
"155","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-01,"Maneuver",0
"156","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-01,"Total",0
"157","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-02,"Transit",2
"158","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-02,"Maneuver",0
"159","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-02,"Total",2
"160","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-03,"Transit",1
"161","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-03,"Maneuver",0
"162","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-03,"Total",1
"163","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-04,"Transit",1
"164","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-04,"Maneuver",0
"165","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-04,"Total",1
"166","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-05,"Transit",0
"167","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-05,"Maneuver",0
"168","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-05,"Total",0
"169","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-06,"Transit",2
"170","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-06,"Maneuver",0
"171","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-06,"Total",2
"172","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-07,"Transit",1
"173","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-07,"Maneuver",0
"174","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-07,"Total",1
"175","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-08,"Transit",2
"176","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-08,"Maneuver",0
"177","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-08,"Total",2
"178","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-09,"Transit",2
"179","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-09,"Maneuver",0
"180","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-09,"Total",2
"181","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-10,"Transit",2
"182","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-10,"Maneuver",0
"183","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-10,"Total",2
"184","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-11,"Transit",1
"185","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-11,"Maneuver",0
"186","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-11,"Total",1
"187","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-12,"Transit",0
"188","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-12,"Maneuver",0
"189","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-12,"Total",0
"190","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-13,"Transit",0
"191","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-13,"Maneuver",0
"192","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-13,"Total",0
"193","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-14,"Transit",0
"194","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-14,"Maneuver",0
"195","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-14,"Total",0
"196","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-15,"Transit",1
"197","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-15,"Maneuver",0
"198","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-15,"Total",1
"199","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-16,"Transit",4
"200","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-16,"Maneuver",1
"201","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-16,"Total",5
"202","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-17,"Transit",1
"203","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-17,"Maneuver",1
"204","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-17,"Total",2
"205","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-18,"Transit",2
"206","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-18,"Maneuver",0
"207","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-18,"Total",2
"208","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-19,"Transit",1
"209","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-19,"Maneuver",0
"210","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-19,"Total",1
"211","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-20,"Transit",2
"212","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-20,"Maneuver",1
"213","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-20,"Total",3
"214","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-21,"Transit",0
"215","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-21,"Maneuver",0
"216","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-21,"Total",0
"217","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-22,"Transit",0
"218","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-22,"Maneuver",0
"219","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-22,"Total",0
"220","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-23,"Transit",0
"221","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-23,"Maneuver",0
"222","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-23,"Total",0
"223","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-24,"Transit",0
"224","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-24,"Maneuver",0
"225","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-24,"Total",0
"226","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-25,"Transit",0
"227","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-25,"Maneuver",0
"228","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-25,"Total",0
"229","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-26,"Transit",1
"230","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-26,"Maneuver",0
"231","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-26,"Total",1
"232","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-27,"Transit",2
"233","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-27,"Maneuver",0
"234","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-27,"Total",2
"235","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-28,"Transit",0
"236","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-28,"Maneuver",0
"237","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-28,"Total",0
"238","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-29,"Transit",1
"239","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-29,"Maneuver",0
"240","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-29,"Total",1
"241","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-30,"Transit",0
"242","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-30,"Maneuver",0
"243","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-30,"Total",0
"244","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-31,"Transit",0
"245","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-31,"Maneuver",0
"246","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-07-31,"Total",0
"247","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-01,"Transit",0
"248","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-01,"Maneuver",0
"249","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-01,"Total",0
"250","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-02,"Transit",2
"251","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-02,"Maneuver",0
"252","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-02,"Total",2
"253","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-03,"Transit",3
"254","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-03,"Maneuver",0
"255","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-03,"Total",3
"256","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-04,"Transit",1
"257","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-04,"Maneuver",0
"258","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-04,"Total",1
"259","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-05,"Transit",1
"260","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-05,"Maneuver",1
"261","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-05,"Total",2
"262","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-06,"Transit",0
"263","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-06,"Maneuver",0
"264","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-06,"Total",0
"265","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-07,"Transit",1
"266","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-07,"Maneuver",0
"267","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-07,"Total",1
"268","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-08,"Transit",5
"269","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-08,"Maneuver",0
"270","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-08,"Total",5
"271","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-09,"Transit",1
"272","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-09,"Maneuver",0
"273","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-09,"Total",1
"274","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-10,"Transit",1
"275","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-10,"Maneuver",0
"276","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-10,"Total",1
"277","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-11,"Transit",0
"278","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-11,"Maneuver",0
"279","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-11,"Total",0
"280","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-12,"Transit",1
"281","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-12,"Maneuver",0
"282","ABW","PARKSAUSTRALIA_ABROLHOS_202306_ABW",2023-08-12,"Total",1
