"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
1 "Spectrogram 1" 1 61112.323172804 64043.382839963 18.267 16325.678 "2023/8/1" "19:27:19.3232" "20:16:10.3828" 2931.0597 "Transit" NA NA "2023/8/1"
2 "Spectrogram 1" 1 78088.459901362 80952.497198545 15.658 18538.622 "2023/8/2" "0:10:14.4599" "0:57:58.4972" 2864.0373 "Transit" NA NA "2023/8/1"
1 "Spectrogram 1" 1 54273.291478532 57343.999979167 25.052 2029.228 "2023/8/2" "17:33:11.2915" "18:24:22.0000" 3070.7085 "Transit" NA NA "2023/8/2"
2 "Spectrogram 1" 1 71600.037276349 74877.865738476 26.572 1620.884 "2023/8/2" "22:21:56.0373" "23:16:34.8657" 3277.8285 "Transit" NA NA "2023/8/2"
1 "Spectrogram 1" 1 22921.185817071 28038.156610667 20.877 3365.769 "2023/8/3" "8:50:29.1858" "10:15:46.1566" 5116.9708 "Transit" NA NA "2023/8/3"
2 "Spectrogram 1" 1 52289.891850671 54598.51396561 25.834 2066.7 "2023/8/3" "16:59:57.8919" "17:38:26.5140" 2308.6221 "Transit" NA NA "2023/8/3"
1 "Spectrogram 1" 1 14869.96891207 19348.400234203 36.905 3749.585 "2023/8/5" "6:36:00.9689" "7:50:39.4002" 4478.4313 "Transit" NA NA "2023/8/5"
2 "Spectrogram 1" 1 35858.265366338 37732.905523527 20.877 19545.081 "2023/8/5" "12:25:48.2654" "12:57:03.9055" 1874.6402 "Maneuver" NA NA "2023/8/5"
1 "Spectrogram 1" 1 72410.883759892 84842.606581391 41.754 3006.263 "2023/8/6" "22:34:49.8838" "2:02:00.6066" 12431.7228 "Transit" NA NA "2023/8/6"
1 "Spectrogram 1" 1 51623.019882108 58051.21999921 14.762 13049.737 "2023/8/7" "16:48:10.0199" "18:35:18.2200" 6428.2001 "Transit" "" NA "2023/8/7"
2 "Spectrogram 1" 1 72388.474807735 79566.948402786 22.143 6701.461 "2023/8/7" "22:34:14.4748" "0:33:53.9484" 7178.4736 "Transit" "" NA "2023/8/7"
3 "Spectrogram 1" 1 82384.565562824 86393.412645833 36.905 7174.403 "2023/8/8" "1:20:50.5656" "2:27:39.4126" 4008.8471 "Transit" "Y" NA "2023/8/7"
1 "Spectrogram 1" 1 9098.807952843 19161.818510656 44.286 4974.843 "2023/8/8" "4:59:17.8080" "7:47:00.8185" 10063.0106 "Transit" NA NA "2023/8/8"
2 "Spectrogram 1" 1 38317.704172908 39219.336218485 10.438 18204.593 "2023/8/8" "13:06:15.7042" "13:21:16.3362" 901.632 "Transit" NA NA "2023/8/8"
1 "Spectrogram 1" 1 18919.256669217 27760.42260418 20.877 3616.726 "2023/8/9" "7:42:49.2567" "10:10:08.4226" 8841.1659 "Transit" "" NA "2023/8/9"
2 "Spectrogram 1" 1 81632.489734941 86395.892441786 44.286 9311.065 "2023/8/10" "1:07:58.4897" "2:27:22.8924" 4763.4027 "Transit" "Y" NA "2023/8/9"
1 "Spectrogram 1" 1 16712.226208463 30515.185817071 28.706 2487.422 "2023/8/12" "7:05:35.2262" "10:55:37.1858" 13802.9596 "Transit" NA NA "2023/8/12"
1 "Spectrogram 1" 1 59897.30266352 74405.805464976 44.286 3277.196 "2023/8/13" "19:05:08.3027" "23:06:55.8055" 14508.5028 "Transit" NA NA "2023/8/13"
1 "Spectrogram 1" 1 14506.25108714 22992.607208566 46.973 5284.848 "2023/8/14" "6:28:31.2511" "8:49:56.6072" 8486.3561 "Transit" NA "LTSA, no sound clip due to ambient noise" "2023/8/14"
2 "Spectrogram 1" 1 71520.09445564 76211.627090675 31.315 4864.301 "2023/8/14" "22:18:41.0945" "23:36:53.6271" 4691.5326 "Transit" NA "" "2023/8/14"
1 "Spectrogram 1" 1 22172.136728558 25026.635787795 22.143 4154.489 "2023/8/16" "8:35:57.1367" "9:23:31.6358" 2854.4991 "Transit" NA NA "2023/8/16"
1 "Spectrogram 1" 1 40438.234926417 42628.409558499 22.143 5574.113 "2023/8/18" "13:40:08.2349" "14:16:38.4096" 2190.1746 "Transit" NA NA "2023/8/18"
1 "Spectrogram 1" 1 61460.5879328 66594.344915605 26.096 7849.687 "2023/8/23" "19:29:46.5879" "20:55:18.3449" 5133.757 "Transit" NA NA "2023/8/23"
1 "Spectrogram 1" 1 45891.54505354 50423.343682088 20.877 12609.603 "2023/8/24" "15:10:09.5451" "16:25:41.3437" 4531.7986 "Transit" NA NA "2023/8/24"
2 "Spectrogram 1" 1 54069.105640628 59548.42695274 22.143 3203.386 "2023/8/24" "17:26:27.1056" "18:57:46.4270" 5479.3213 "Transit" NA NA "2023/8/24"
3 "Spectrogram 1" 1 65219.871968562 74791.246717747 20.877 14446.764 "2023/8/24" "20:32:16.8720" "23:11:48.2467" 9571.3747 "Transit" NA NA "2023/8/24"
1 "Spectrogram 1" 1 23834.725915709 28142.645112091 20.877 17478.381 "2023/8/25" "9:02:25.7259" "10:14:13.6451" 4307.9192 "Transit" NA NA "2023/8/25"
2 "Spectrogram 1" 1 52569.408931324 58437.103152761 33.215 2359.081 "2023/8/25" "17:01:18.4089" "18:39:06.1032" 5867.6942 "Transit" NA NA "2023/8/25"
1 "Spectrogram 1" 1 16156.989421354 27507.102546419 26.096 3808.634 "2023/8/26" "6:54:20.9894" "10:03:30.1025" 11350.1131 "Transit" NA NA "2023/8/26"
1 "Spectrogram 1" 1 10349.378197216 15645.480633115 29.524 4738.649 "2023/8/30" "5:16:54.3782" "6:45:10.4806" 5296.1024 "Maneuver" NA "" "2023/8/30"
2 "Spectrogram 1" 1 77634.03453071 81868.707551444 26.096 3469.104 "2023/8/30" "23:58:15.0345" "1:08:49.7076" 4234.673 "Transit" NA "no sound clip due to ambient noise" "2023/8/30"
1 "Spectrogram 1" 1 15836.490763165 23348.522918913 32.616 3809.505 "2023/8/31" "6:48:12.4908" "8:53:23.5229" 7512.0322 "Transit" NA NA "2023/8/31"
2 "Spectrogram 1" 1 26469.084571595 31329.40619157 13.838 21552.406 "2023/8/31" "9:45:24.0846" "11:06:24.4062" 4860.3216 "Maneuver" NA NA "2023/8/31"
3 "Spectrogram 1" 1 37920.307307698 43671.217376812 36.9 6789.668 "2023/8/31" "12:56:15.3073" "14:32:05.2174" 5750.9101 "Transit" NA NA "2023/8/31"
4 "Spectrogram 1" 1 74254.594985495 77735.310880559 32.616 5904.059 "2023/8/31" "23:01:47.5950" "23:59:47.3109" 3480.7159 "Transit" NA NA "2023/8/31"
1 "Spectrogram 1" 1 6004.963329993 11959.338706352 26.096 1786.22 "2023/9/1" "4:04:10.9633" "5:43:25.3387" 5954.3754 "Maneuver" NA NA "2023/9/1"
2 "Spectrogram 1" 1 46149.993769914 51765.274063458 29.524 1263.048 "2023/9/1" "15:13:13.9938" "16:46:48.2741" 5615.2803 "Transit" NA NA "2023/9/1"
1 "Spectrogram 1" 1 41782.374014989 43590.532439597 19.215 24000 "2023/9/2" "14:00:17.3740" "14:30:24.5324" 1808.1584 "Transit" NA NA "2023/9/2"
1 "Spectrogram 1" 1 50868.794279988 56280.126777087 7.381 14029.228 "2023/9/3" "16:31:32.7943" "18:01:43.1268" 5411.3325 "Transit" NA NA "2023/9/3"
2 "Spectrogram 1" 1 62346.207580705 67201.343054912 44.286 7787.056 "2023/9/3" "19:42:50.2076" "21:03:43.3431" 4855.1355 "Transit" NA NA "2023/9/3"
1 "Spectrogram 1" 1 6499.211929265 11608.098177025 29.524 5521.043 "2023/9/5" "4:11:48.2119" "5:36:57.0982" 5108.8862 "Transit" NA NA "2023/9/5"
