Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805355546.180723024124_sel02_S4.wav,180723000000,S4,116.1841879,152,104.9126442,1,1,17,0,69,0,11,50,1,1,0.18032786885245902,1,2018-07-23,4,Spectrogram 1,1,23577.613126034,24557.722609945,0,8247,2018-07-23,09:14:20,09:30:40,980.1095,Transit,NA,D1_201807,CG,0.2722526388888889,2018-07-22T23:14:20Z,2018-07-22T23:14:20Z,9,2018-07-23,Monday
805355546.180725024106_sel01_S23.wav,180725000000,S23,115.9743434,113,108.6993775,1,1,11,0,56,0,30,25,1,1,0.5454545454545454,1,2018-07-25,23,Spectrogram 1,1,110317.547449316,110721.430651749,0,9899.6,2018-07-26,09:19:38,09:26:21,403.8832,Transit,NA,D1_201807,CG,0.11218977777777778,2018-07-25T23:19:38Z,2018-07-25T23:19:38Z,9,2018-07-26,Thursday
805355546.180725024106_sel07_S29.wav,180725000000,S29,115.081483,116,109.1488342,1,1,10,0,55,0,32,22,1,1,0.5925925925925926,1,2018-07-25,29,Spectrogram 1,1,115759.459846974,116530.175179988,80.3,9859.4,2018-07-26,10:50:19,11:03:10,770.7153,Transit,on/off,D1_201807,CG,0.21408758333333333,2018-07-26T00:50:19Z,2018-07-26T00:50:19Z,10,2018-07-26,Thursday
805355546.180725024106_sel12_S31.wav,180725000000,S31,124.0032226,203,112.2276925,1,1,7,0,45,0,45,4,1,1,0.9183673469387755,1,2018-07-25,31,Spectrogram 1,1,119206.919702038,120305.576577935,0,9538.2,2018-07-26,11:47:47,12:06:06,1098.6569,Transit,NA,D1_201807,CG,0.3051824722222222,2018-07-26T01:47:47Z,2018-07-26T01:47:47Z,11,2018-07-26,Thursday
805355546.180727024048_sel02_S14.wav,180727000000,S14,117.2617609,53,98.3796226,1,1,29,0,66,27,0,43,1,0.7096774193548387,0,0.7786885245901639,2018-07-27,14,Spectrogram 1,1,33427.124082832,33705.007281098,138.3,9585,2018-07-27,11:57:54,12:02:32,277.8832,Transit,NA,D1_201807,CG,0.07718977777777777,2018-07-27T01:57:54Z,2018-07-27T01:57:54Z,11,2018-07-27,Friday
805355546.180727024048_sel07_S19.wav,180727000000,S19,123.8858734,399,106.3889492,1,1,14,0,64,0,19,40,1,1,0.3220338983050847,1,2018-07-27,19,Spectrogram 1,1,98342.051088519,100415.744507406,217.4,8517.8,2018-07-28,05:59:45,06:34:19,2073.6934,Transit,NA,D1_201807,CG,0.5760259444444444,2018-07-27T19:59:45Z,2018-07-27T19:59:45Z,5,2018-07-28,Saturday
805355546.180727024048_sel12_S27.wav,180727000000,S27,122.2012783,81,116.0913424,1,1,5,0,33,0,42,0,1,1,1,1,2018-07-27,27,Spectrogram 1,1,115913.57662757,116229.299256265,0,9782.6,2018-07-28,10:52:36,10:57:51,315.7226,Transit,NA,D1_201807,CG,0.08770072222222222,2018-07-28T00:52:36Z,2018-07-28T00:52:36Z,10,2018-07-28,Saturday
805355546.180727024048_sel17_S31.wav,180727000000,S31,120.5486651,123,107.0376927,1,1,13,0,62,0,22,36,1,1,0.3793103448275862,1,2018-07-27,31,Spectrogram 1,1,121001.795616758,121351.153265557,97.3,10097.3,2018-07-28,12:17:24,12:23:13,349.3576,Transit,NA,D1_201807,CG,0.09704377777777777,2018-07-28T02:17:24Z,2018-07-28T02:17:24Z,12,2018-07-28,Saturday
805355546.180802023946_sel05_S9.wav,180802000000,S9,121.8346141,2504,99.47388086,1,1,27,0,69,20,0,50,1,0.7752808988764045,0,0.8275862068965517,2018-08-02,9,Spectrogram 1,1,65379.48175038,65584.839409596,517.9,9840.6,2018-08-02,20:49:22,20:52:47,205.3577,Transit,NA,D1_201807,CG,0.057043805555555556,2018-08-02T10:49:22Z,2018-08-02T10:49:22Z,20,2018-08-02,Thursday
805355546.180705024418_sel04_S6.wav,180705000000,S6,106.9155966,308,91.75277753,1,1,50,0,43,70,0,0,1,0.3805309734513274,NA,0.5705521472392638,2018-07-05,6,Spectrogram 1,1,29163.810216454,29300.846696943,99.602,6115.538,2018-07-05,10:50:20,10:52:37,137.0365,Maneuver+TransitA,NA,D1_201807,CG,0.038065694444444444,2018-07-05T00:50:20Z,2018-07-05T00:50:20Z,10,2018-07-05,Thursday
805355546.180705024418_sel11_S7.wav,180705000000,S7,106.2209022,261,89.32404685,1,1,58,0,33,70,0,0,1,0.32038834951456313,NA,0.5652173913043478,2018-07-05,7,Spectrogram 1,1,31111.883208683,31259.167863169,0,5657.371,2018-07-05,11:22:48,11:25:15,147.2847,Maneuver+TransitA,NA,D1_201807,CG,0.040912416666666666,2018-07-05T01:22:48Z,2018-07-05T01:22:48Z,11,2018-07-05,Thursday
