Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Partial,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805355546.190128000401_sel01_S1.wav,190128000401,S1,121.517376,181,99.90434607,1,1,26,0,70,18,0,67,1,0.7954545454545454,0,0.8421052631578947,2019-01-28,1,Spectrogram 1,1,11049.503643674,12599.868596487,84.7,9894.1,2019-01-28,06:08:10,06:34:00,1550.365,Transit,y,NA,D2a_201812,CG,0.43065694444444447,2019-01-27T19:08:10Z,2019-01-27T19:08:10Z,6,2019-01-28,Monday
805355546.190202000401_sel01_S6.wav,190202000401,S6,137.1144344,175,123.1448348,1,1,2,0,18,0,28,0,1,1,1,1,2019-02-02,6,Spectrogram 1,1,19229.649607634,19800.131349681,0,10360.2,2019-02-02,10:24:30,10:34:00,570.4817,Transit,y,NA,D2a_201812,CG,0.15846713888888891,2019-02-01T23:24:30Z,2019-02-01T23:24:30Z,10,2019-02-02,Saturday
805355546.190217000401_sel01_S1.wav,190217000401,S1,131.561882,120,121.9797636,1,1,2,0,20,0,31,0,1,1,1,1,2019-02-17,1,Spectrogram 1,1,7203.284662819,7825.664227828,42.4,9957.6,2019-02-17,04:04:04,04:14:26,622.3796,Transit,y,NA,D2a_201812,CG,0.17288322222222222,2019-02-16T17:04:04Z,2019-02-16T17:04:04Z,4,2019-02-17,Sunday
805355546.181218000401_sel02_S6.wav,181218000000,S6,117.0897315,191,96.36799329,1,1,35,0,60,40,0,55,1,0.6,0,0.7037037037037037,2018-12-18,6,Spectrogram 1,1,25352.36,27000.582,0,3529.4,2018-12-18,14:06:32,14:34:00,1648.222,TransitA+Maneuver,y,NA,D2a_201812,CG,0.45783944444444447,2018-12-18T03:06:32Z,2018-12-18T03:06:32Z,14,2018-12-18,Tuesday
805355546.181225000401_sel04_S4.wav,181225000000,S4,108.0684239,350,84.1245997,1,1,80,0,7,95,0,0,1,0.06862745098039216,NA,0.47802197802197804,2018-12-25,4,Spectrogram 1,1,13912.364,14196.359,19.6,4256.4,2018-12-25,07:25:53,07:30:37,283.995,TransitA+Maneuver,n,NA,D2a_201812,CG,0.0788875,2018-12-24T20:25:53Z,2018-12-24T20:25:53Z,7,2018-12-25,Tuesday
805355546.190101000401_sel01_S4.wav,190101000000,S4,104.2742466,157,87.01512016,1,1,67,0,22,95,0,0,1,0.18803418803418803,NA,0.483695652173913,2019-01-01,4,Spectrogram 1,1,31520.152962987,32081.569031402,26.2,4703.4,2019-01-01,17:19:20,17:28:41,561.4161,TransitA+Maneuver,n,NA,D2a_201812,CG,0.1559489166666667,2019-01-01T06:19:20Z,2019-01-01T06:19:20Z,17,2019-01-01,Tuesday
805355546.190106000401_sel01_S3.wav,190106000000,S3,110.1815519,39,87.58331113,1,1,65,0,25,95,0,0,1,0.20833333333333334,NA,0.4864864864864865,2019-01-06,3,Spectrogram 1,1,9326.917755307,10799.862977433,0,9915.254,2019-01-06,05:09:27,05:34:00,1472.9452000000001,TransitA+Maneuver,y,NA,D2a_201812,CG,0.40915144444444446,2019-01-05T18:09:27Z,2019-01-05T18:09:27Z,5,2019-01-06,Sunday
805355546.190107000401_sel02_S11.wav,190107000000,S11,106.3663842,183,95.83832471,1,1,37,0,58,44,0,51,1,0.5686274509803921,0,0.6834532374100719,2019-01-07,11,Spectrogram 1,1,23789.263130657,25027.879900152,82.4,4470.3,2019-01-07,13:10:29,13:31:08,1238.6168,TransitA+Maneuver,unk,NA,D2a_201812,CG,0.3440602222222222,2019-01-07T02:10:29Z,2019-01-07T02:10:29Z,13,2019-01-07,Monday
805355546.190107000401_sel03_S13.wav,190107000000,S13,103.2215027,210,80.13644239,1,1,81,16,0,79,0,0,0.8350515463917526,0,NA,0.4602272727272727,2019-01-07,13,Spectrogram 1,1,27919.81968233,28565.980266484,0,3368.6,2019-01-07,15:19:20,15:30:06,646.1606,TransitA+Maneuver,n,NA,D2a_201812,CG,0.17948905555555555,2019-01-07T04:19:20Z,2019-01-07T04:19:20Z,15,2019-01-07,Monday
805355546.190107000401_sel01_S3.wav,190107000000,S3,106.4459519,168,88.85739853,1,1,60,0,31,93,0,2,1,0.25,0,0.4945652173913043,2019-01-07,3,Spectrogram 1,1,11300.650219738,12600.197645833,63.6,3707.6,2019-01-07,06:12:21,06:34:00,1299.5474,TransitA+Maneuver,y,NA,D2a_201812,CG,0.36098538888888887,2019-01-06T19:12:21Z,2019-01-06T19:12:21Z,6,2019-01-07,Monday
805355546.190108000401_sel01_S6.wav,190108000000,S6,103.4331045,197,89.43221203,1,1,58,0,33,89,0,6,1,0.27049180327868855,0,0.5055555555555555,2019-01-08,6,Spectrogram 1,1,18322.605316758,19799.919183136,42.4,4300.8,2019-01-08,10:09:23,10:34:00,1477.3139,TransitA+Maneuver,y,NA,D2a_201812,CG,0.41036497222222224,2019-01-07T23:09:23Z,2019-01-07T23:09:23Z,10,2019-01-08,Tuesday
805355546.190108000401_sel02_S7.wav,190108000000,S7,104.8120054,2844,83.63158116,1,1,82,0,4,95,0,0,1,0.04040404040404041,NA,0.47513812154696133,2019-01-08,7,Spectrogram 1,1,19803.522950973,21600.106873145,42.4,5826.3,2019-01-08,11:04:04,11:34:00,1796.5839,TransitA+Maneuver,y,NA,D2a_201812,CG,0.49905108333333337,2019-01-08T00:04:04Z,2019-01-08T00:04:04Z,11,2019-01-08,Tuesday
805355546.190110000401_sel04_S14.wav,190110000000,S14,108.7112458,235,97.60738775,1,1,31,0,64,32,0,63,1,0.6666666666666666,0,0.7480314960629921,2019-01-10,14,Spectrogram 1,1,27003.515203954,28800.197677859,119.8,6262.1,2019-01-10,15:04:03,15:34:00,1796.6825,TransitA+Maneuver,y,NA,D2a_201812,CG,0.4990784722222222,2019-01-10T04:04:03Z,2019-01-10T04:04:03Z,15,2019-01-10,Thursday
805355546.190110000401_sel07_S16.wav,190110000000,S16,106.9577581,199,89.57735367,1,1,57,0,34,88,0,7,1,0.2786885245901639,0,0.5083798882681564,2019-01-10,16,Spectrogram 1,1,31985.343623145,32111.869128863,233.1,5148.3,2019-01-10,17:27:05,17:29:12,126.5255,TransitA+Maneuver,n,NA,D2a_201812,CG,0.03514597222222222,2019-01-10T06:27:05Z,2019-01-10T06:27:05Z,17,2019-01-10,Thursday
805355546.190110000401_sel08_S17.wav,190110000000,S17,107.9830462,360,85.29619791,1,1,75,0,13,95,0,0,1,0.12037037037037036,NA,0.4808743169398907,2019-01-10,17,Spectrogram 1,1,32716.905630186,34200.263291484,127.1,4089,2019-01-10,18:09:17,18:34:00,1483.3577,TransitA+Maneuver,y,NA,D2a_201812,CG,0.4120438055555556,2019-01-10T07:09:17Z,2019-01-10T07:09:17Z,18,2019-01-10,Thursday
805355546.190110000401_sel09_S18.wav,190110000000,S18,108.6886202,362,87.25025924,1,1,67,0,23,95,0,0,1,0.19491525423728814,NA,0.4864864864864865,2019-01-10,18,Spectrogram 1,1,34598.427353999,34748.471151004,0,5317.8,2019-01-10,19:10:38,19:13:08,150.0438,TransitA+Maneuver,n,NA,D2a_201812,CG,0.04167883333333333,2019-01-10T08:10:38Z,2019-01-10T08:10:38Z,19,2019-01-10,Thursday
805355546.190110000401_sel03_S9.wav,190110000000,S9,109.1692983,285,82.17753643,1,1,84,4,0,91,0,0,0.9545454545454546,0,NA,0.4692737430167598,2019-01-10,9,Spectrogram 1,1,19137.760722582,19800.213259155,63.6,6419.5,2019-01-10,10:22:58,10:34:00,662.4525,TransitA+Maneuver,y,NA,D2a_201812,CG,0.18401458333333334,2019-01-09T23:22:58Z,2019-01-09T23:22:58Z,10,2019-01-10,Thursday
805355546.190111000401_sel01_S1.wav,190111000000,S1,108.5303119,209,85.35597934,1,1,75,0,13,95,0,0,1,0.12037037037037036,NA,0.4808743169398907,2019-01-11,1,Spectrogram 1,1,10803.153271807,12599.999995347,84.7,5805.1,2019-01-11,06:04:03,06:34:00,1796.8467,TransitA+Maneuver,y,NA,D2a_201812,CG,0.49912408333333336,2019-01-10T19:04:03Z,2019-01-10T19:04:03Z,6,2019-01-11,Friday
805355546.190112000401_sel01_S2.wav,190112000000,S2,108.4184612,187,92.25482576,1,1,48,0,45,68,0,27,1,0.39823008849557523,0,0.577639751552795,2019-01-12,2,Spectrogram 1,1,12846.153275182,14399.999987637,127.1,4046.6,2019-01-12,07:08:06,07:34:00,1553.8467,TransitA+Maneuver,y,NA,D2a_201812,CG,0.43162408333333335,2019-01-11T20:08:06Z,2019-01-11T20:08:06Z,7,2019-01-12,Saturday
805355546.190113000401_sel01_S2.wav,190113000000,S2,111.3808746,197,98.2732367,1,1,29,0,66,28,0,67,1,0.7021276595744681,0,0.7723577235772358,2019-01-13,2,Spectrogram 1,1,11540.364959063,12599.999985417,148,5031.7,2019-01-13,06:16:21,06:34:00,1059.635,TransitA+Maneuver,y,NA,D2a_201812,CG,0.29434305555555557,2019-01-12T19:16:21Z,2019-01-12T19:16:21Z,6,2019-01-13,Sunday
805355546.190114000401_sel14_S11.wav,190114000000,S11,105.0482534,119,81.48256749,1,1,83,8,0,87,0,0,0.9120879120879121,0,NA,0.46629213483146065,2019-01-14,11,Spectrogram 1,1,19585.05622976,19800.005128741,46.1,4918,2019-01-14,10:30:25,10:34:00,214.9489,TransitA+Maneuver,y,NA,D2a_201812,CG,0.059708027777777783,2019-01-13T23:30:25Z,2019-01-13T23:30:25Z,10,2019-01-14,Monday
805355546.190114000401_sel16_S14.wav,190114000000,S14,116.8486622,45,89.7753284,1,1,57,0,35,86,0,9,1,0.2892561983471074,0,0.5168539325842697,2019-01-14,14,Spectrogram 1,1,21603.946750791,22362.640177616,245.9,9938.5,2019-01-14,12:04:04,12:16:43,758.6934,TransitA+Maneuver,y,NA,D2a_201812,CG,0.21074816666666665,2019-01-14T01:04:04Z,2019-01-14T01:04:04Z,12,2019-01-14,Monday
805355546.190114000401_sel18_S16.wav,190114000000,S16,108.7429571,41,88.25132922,1,1,62,0,28,95,0,0,1,0.22764227642276422,NA,0.4864864864864865,2019-01-14,16,Spectrogram 1,1,23403.761284307,24896.184637987,102.5,6168,2019-01-14,13:04:04,13:28:56,1492.4234,TransitA+Maneuver,y,NA,D2a_201812,CG,0.41456205555555553,2019-01-14T02:04:04Z,2019-01-14T02:04:04Z,13,2019-01-14,Monday
805355546.190114000401_sel01_S3.wav,190114000000,S3,109.3853014,161,83.61138169,1,1,82,0,4,95,0,0,1,0.04040404040404041,NA,0.47513812154696133,2019-01-14,3,Spectrogram 1,1,11061.722615024,12600.131364842,123,3934.4,2019-01-14,06:08:22,06:34:00,1538.4087,TransitA+Maneuver,y,might be same as previous selection,D2a_201812,CG,0.42733575,2019-01-13T19:08:22Z,2019-01-13T19:08:22Z,6,2019-01-14,Monday
805355546.190114000401_sel06_S5.wav,190114000000,S5,107.9077597,1206,84.38835878,1,1,79,0,8,95,0,0,1,0.07766990291262135,NA,0.47802197802197804,2019-01-14,5,Spectrogram 1,1,13943.462877752,14400.294979167,0,4774.6,2019-01-14,07:26:24,07:34:00,456.8321,TransitA+Maneuver,n,NA,D2a_201812,CG,0.12689780555555558,2019-01-13T20:26:24Z,2019-01-13T20:26:24Z,7,2019-01-14,Monday
805355546.190114000401_sel10_S9.wav,190114000000,S9,107.2582705,335,80.23854073,1,1,81,16,0,79,0,0,0.8350515463917526,0,NA,0.4602272727272727,2019-01-14,9,Spectrogram 1,1,16646.681764462,17999.999284094,143.4,5983.6,2019-01-14,09:11:27,09:34:00,1353.3175,TransitA+Maneuver,y,NA,D2a_201812,CG,0.3759215277777778,2019-01-13T22:11:27Z,2019-01-13T22:11:27Z,9,2019-01-14,Monday
805355546.190120000401_sel02_S11.wav,190120000000,S11,106.5020118,194,90.82442106,1,1,53,0,39,79,0,16,1,0.3305084745762712,0,0.5380116959064327,2019-01-20,11,Spectrogram 1,1,23550.175152083,24309.459829486,0,3135.6,2019-01-20,13:06:30,13:19:09,759.2847,TransitA+Maneuver,n,NA,D2a_201812,CG,0.21091241666666669,2019-01-20T02:06:30Z,2019-01-20T02:06:30Z,13,2019-01-20,Sunday
