"","Site_ID","Dep","Begin_Date_loc","Behav","N_ves"
"140","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-14,"Maneuver",0
"141","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-14,"Total",0
"142","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-15,"Transit",1
"143","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-15,"Maneuver",0
"144","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-15,"Total",1
"145","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-16,"Transit",0
"146","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-16,"Maneuver",0
"147","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-16,"Total",0
"148","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-17,"Transit",0
"149","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-17,"Maneuver",0
"150","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-17,"Total",0
"151","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-18,"Transit",0
"152","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-18,"Maneuver",0
"153","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-18,"Total",0
"154","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-19,"Transit",0
"155","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-19,"Maneuver",0
"156","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-19,"Total",0
"157","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-20,"Transit",1
"158","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-20,"Maneuver",0
"159","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-20,"Total",1
"160","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-21,"Transit",0
"161","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-21,"Maneuver",0
"162","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-21,"Total",0
"163","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-22,"Transit",0
"164","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-22,"Maneuver",0
"165","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-22,"Total",0
"166","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-23,"Transit",0
"167","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-23,"Maneuver",0
"168","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-23,"Total",0
"169","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-24,"Transit",1
"170","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-24,"Maneuver",0
"171","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-24,"Total",1
"172","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-25,"Transit",2
"173","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-25,"Maneuver",0
"174","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-25,"Total",2
"175","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-26,"Transit",0
"176","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-26,"Maneuver",0
"177","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-26,"Total",0
"178","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-27,"Transit",0
"179","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-27,"Maneuver",0
"180","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-27,"Total",0
"181","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-28,"Transit",0
"182","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-28,"Maneuver",0
"183","CEC","PARKSAUSTRALIA_CEMP_202404_CEC",2024-06-28,"Total",0
"184","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-04-29,"Transit",0
"185","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-04-29,"Maneuver",0
"186","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-04-29,"Total",0
"187","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-04-30,"Transit",0
"188","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-04-30,"Maneuver",0
"189","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-04-30,"Total",0
"190","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-01,"Transit",0
"191","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-01,"Maneuver",0
"192","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-01,"Total",0
"193","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-02,"Transit",0
"194","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-02,"Maneuver",0
"195","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-02,"Total",0
"196","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-03,"Transit",0
"197","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-03,"Maneuver",0
"198","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-03,"Total",0
"199","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-04,"Transit",3
"200","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-04,"Maneuver",0
"201","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-04,"Total",3
"202","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-05,"Transit",1
"203","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-05,"Maneuver",0
"204","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-05,"Total",1
"205","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-06,"Transit",0
"206","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-06,"Maneuver",0
"207","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-06,"Total",0
"208","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-07,"Transit",0
"209","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-07,"Maneuver",0
"210","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-07,"Total",0
"211","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-08,"Transit",0
"212","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-08,"Maneuver",0
"213","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-08,"Total",0
"214","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-09,"Transit",0
"215","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-09,"Maneuver",0
"216","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-09,"Total",0
"217","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-10,"Transit",0
"218","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-10,"Maneuver",0
"219","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-10,"Total",0
"220","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-11,"Transit",0
"221","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-11,"Maneuver",0
"222","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-11,"Total",0
"223","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-12,"Transit",0
"224","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-12,"Maneuver",0
"225","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-12,"Total",0
"226","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-13,"Transit",0
"227","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-13,"Maneuver",0
"228","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-13,"Total",0
"229","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-14,"Transit",0
"230","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-14,"Maneuver",0
"231","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-14,"Total",0
"232","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-15,"Transit",1
"233","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-15,"Maneuver",0
"234","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-15,"Total",1
"235","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-16,"Transit",0
"236","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-16,"Maneuver",0
"237","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-16,"Total",0
"238","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-17,"Transit",1
"239","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-17,"Maneuver",0
"240","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-17,"Total",1
"241","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-18,"Transit",0
"242","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-18,"Maneuver",0
"243","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-18,"Total",0
"244","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-19,"Transit",0
"245","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-19,"Maneuver",0
"246","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-19,"Total",0
"247","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-20,"Transit",0
"248","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-20,"Maneuver",0
"249","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-20,"Total",0
"250","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-21,"Transit",0
"251","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-21,"Maneuver",0
"252","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-21,"Total",0
"253","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-22,"Transit",0
"254","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-22,"Maneuver",0
"255","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-22,"Total",0
"256","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-23,"Transit",0
"257","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-23,"Maneuver",0
"258","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-23,"Total",0
"259","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-24,"Transit",0
"260","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-24,"Maneuver",0
"261","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-24,"Total",0
"262","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-25,"Transit",0
"263","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-25,"Maneuver",0
"264","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-25,"Total",0
"265","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-26,"Transit",0
"266","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-26,"Maneuver",0
"267","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-26,"Total",0
"268","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-27,"Transit",1
"269","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-27,"Maneuver",0
"270","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-27,"Total",1
"271","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-28,"Transit",0
"272","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-28,"Maneuver",0
"273","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-28,"Total",0
"274","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-29,"Transit",0
"275","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-29,"Maneuver",0
"276","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-29,"Total",0
"277","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-30,"Transit",0
"278","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-30,"Maneuver",0
"279","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-30,"Total",0
"280","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-31,"Transit",0
"281","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-31,"Maneuver",0
"282","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-05-31,"Total",0
"283","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-01,"Transit",0
"284","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-01,"Maneuver",0
"285","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-01,"Total",0
"286","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-02,"Transit",0
"287","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-02,"Maneuver",0
"288","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-02,"Total",0
"289","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-03,"Transit",0
"290","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-03,"Maneuver",0
"291","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-03,"Total",0
"292","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-04,"Transit",0
"293","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-04,"Maneuver",0
"294","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-04,"Total",0
"295","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-05,"Transit",0
"296","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-05,"Maneuver",0
"297","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-05,"Total",0
"298","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-06,"Transit",0
"299","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-06,"Maneuver",0
"300","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-06,"Total",0
