"","Site_ID","Dep","Begin_Date_loc","Behav","N_ves"
"106","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-01,"Transit",0
"107","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-01,"Maneuver",0
"108","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-01,"Total",0
"109","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-02,"Transit",0
"110","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-02,"Maneuver",0
"111","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-02,"Total",0
"112","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-03,"Transit",0
"113","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-03,"Maneuver",0
"114","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-03,"Total",0
"115","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-04,"Transit",0
"116","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-04,"Maneuver",3
"117","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-04,"Total",3
"118","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-05,"Transit",0
"119","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-05,"Maneuver",0
"120","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-05,"Total",0
"121","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-06,"Transit",0
"122","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-06,"Maneuver",0
"123","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-06,"Total",0
"124","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-07,"Transit",0
"125","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-07,"Maneuver",0
"126","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-07,"Total",0
"127","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-08,"Transit",0
"128","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-08,"Maneuver",0
"129","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-08,"Total",0
"130","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-09,"Transit",0
"131","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-09,"Maneuver",10
"132","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-09,"Total",10
"133","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-10,"Transit",0
"134","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-10,"Maneuver",0
"135","BRE","PARKSAUSTRALIA_BREMER_202411_BRE",2025-01-10,"Total",0
"136","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-27,"Transit",0
"137","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-27,"Maneuver",0
"138","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-27,"Total",0
"139","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-28,"Transit",0
"140","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-28,"Maneuver",0
"141","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-28,"Total",0
"142","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-29,"Transit",0
"143","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-29,"Maneuver",0
"144","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-29,"Total",0
"145","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-30,"Transit",0
"146","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-30,"Maneuver",0
"147","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-11-30,"Total",0
"148","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-01,"Transit",0
"149","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-01,"Maneuver",0
"150","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-01,"Total",0
"151","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-02,"Transit",0
"152","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-02,"Maneuver",0
"153","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-02,"Total",0
"154","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-03,"Transit",0
"155","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-03,"Maneuver",0
"156","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-03,"Total",0
"157","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-04,"Transit",0
"158","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-04,"Maneuver",0
"159","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-04,"Total",0
"160","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-05,"Transit",0
"161","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-05,"Maneuver",0
"162","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-05,"Total",0
"163","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-06,"Transit",1
"164","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-06,"Maneuver",0
"165","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-06,"Total",1
"166","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-07,"Transit",0
"167","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-07,"Maneuver",0
"168","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-07,"Total",0
"169","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-08,"Transit",0
"170","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-08,"Maneuver",0
"171","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-08,"Total",0
"172","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-09,"Transit",0
"173","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-09,"Maneuver",0
"174","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-09,"Total",0
"175","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-10,"Transit",0
"176","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-10,"Maneuver",0
"177","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-10,"Total",0
"178","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-11,"Transit",0
"179","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-11,"Maneuver",0
"180","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-11,"Total",0
"181","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-12,"Transit",0
"182","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-12,"Maneuver",0
"183","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-12,"Total",0
"184","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-13,"Transit",2
"185","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-13,"Maneuver",3
"186","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-13,"Total",5
"187","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-14,"Transit",2
"188","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-14,"Maneuver",0
"189","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-14,"Total",2
"190","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-15,"Transit",0
"191","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-15,"Maneuver",0
"192","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-15,"Total",0
"193","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-16,"Transit",0
"194","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-16,"Maneuver",0
"195","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-16,"Total",0
"196","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-17,"Transit",1
"197","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-17,"Maneuver",0
"198","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-17,"Total",1
"199","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-18,"Transit",0
"200","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-18,"Maneuver",0
"201","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-18,"Total",0
"202","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-19,"Transit",0
"203","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-19,"Maneuver",0
"204","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-19,"Total",0
"205","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-20,"Transit",0
"206","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-20,"Maneuver",0
"207","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-20,"Total",0
"208","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-21,"Transit",0
"209","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-21,"Maneuver",0
"210","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-21,"Total",0
"211","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-22,"Transit",0
"212","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-22,"Maneuver",0
"213","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-22,"Total",0
"214","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-23,"Transit",0
"215","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-23,"Maneuver",0
"216","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-23,"Total",0
"217","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-24,"Transit",0
"218","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-24,"Maneuver",0
"219","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-24,"Total",0
"220","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-25,"Transit",0
"221","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-25,"Maneuver",0
"222","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-25,"Total",0
"223","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-26,"Transit",0
"224","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-26,"Maneuver",0
"225","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-26,"Total",0
"226","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-27,"Transit",0
"227","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-27,"Maneuver",0
"228","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-27,"Total",0
"229","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-28,"Transit",0
"230","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-28,"Maneuver",0
"231","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-28,"Total",0
"232","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-29,"Transit",0
"233","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-29,"Maneuver",2
"234","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-29,"Total",2
"235","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-30,"Transit",0
"236","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-30,"Maneuver",0
"237","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-30,"Total",0
"238","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-31,"Transit",1
"239","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-31,"Maneuver",0
"240","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2024-12-31,"Total",1
"241","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-01,"Transit",0
"242","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-01,"Maneuver",0
"243","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-01,"Total",0
"244","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-02,"Transit",1
"245","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-02,"Maneuver",0
"246","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-02,"Total",1
"247","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-03,"Transit",0
