"","Site_ID","mean_dur_h","med_dur_h","min_dur_h","max_dur_h","Behavior","mean_dur_m","med_dur_m","min_dur_m","max_dur_m"
"1","BRE",0.932102116013072,0.988624361111111,0.0385929722222222,2.53833961111111,"Total",55.9261269607843,59.3174616666667,2.31557833333333,152.300376666667
"2","BRW",1.43234475888889,0.561376083333333,0.03875,15.88991625,"Total",85.9406855333333,33.682565,2.325,953.394975
"3","BRE",0.901726115079365,0.884616833333333,0.0385929722222222,2.53833961111111,"Maneuver",54.1035669047619,53.07701,2.31557833333333,152.300376666667
"4","BRE",1.07385678703704,1.19653266666667,0.821966083333333,1.20307161111111,"Transit",64.4314072222222,71.79196,49.317965,72.1842966666667
"5","BRW",1.06434794978632,0.348492458333333,0.03875,15.88991625,"Maneuver",63.8608769871795,20.9095475,2.325,953.394975
"6","BRW",1.83100796875,1.10849755555556,0.257170583333333,8.77983372222222,"Transit",109.860478125,66.5098533333333,15.430235,526.790023333333
