"","Begin_Date","Begin_Hour","Maneuver","Transit"
"153",2024-12-03,8,0,0
"154",2024-12-03,9,0,0
"155",2024-12-03,10,0,0
"156",2024-12-03,11,0,0
"157",2024-12-03,12,0,0
"158",2024-12-03,13,0,0
"159",2024-12-03,14,0,0
"160",2024-12-03,15,0,0
"161",2024-12-03,16,0,0
"162",2024-12-03,17,0,0
"163",2024-12-03,18,0,0
"164",2024-12-03,19,0,0
"165",2024-12-03,20,0,0
"166",2024-12-03,21,0,0
"167",2024-12-03,22,0,0
"168",2024-12-03,23,0,0
"169",2024-12-04,0,0,0
"170",2024-12-04,1,0,0
"171",2024-12-04,2,0,0
"172",2024-12-04,3,0,0
"173",2024-12-04,4,0,0
"174",2024-12-04,5,0,0
"175",2024-12-04,6,0,0
"176",2024-12-04,7,0,0
"177",2024-12-04,8,0,0
"178",2024-12-04,9,0,0
"179",2024-12-04,10,0,0
"180",2024-12-04,11,0,0
"181",2024-12-04,12,0,0
"182",2024-12-04,13,0,0
"183",2024-12-04,14,0,0
"184",2024-12-04,15,0,0
"185",2024-12-04,16,0,0
"186",2024-12-04,17,0,0
"187",2024-12-04,18,0,0
"188",2024-12-04,19,0,0
"189",2024-12-04,20,0,0
"190",2024-12-04,21,0,0
"191",2024-12-04,22,0,0
"192",2024-12-04,23,0,0
"193",2024-12-05,0,0,0
"194",2024-12-05,1,0,0
"195",2024-12-05,2,0,0
"196",2024-12-05,3,0,0
"197",2024-12-05,4,0,0
"198",2024-12-05,5,0,0
"199",2024-12-05,6,0,0
"200",2024-12-05,7,0,0
"201",2024-12-05,8,0,0
"202",2024-12-05,9,0,0
"203",2024-12-05,10,0,0
"204",2024-12-05,11,0,0
"205",2024-12-05,12,0,0
"206",2024-12-05,13,0,0
"207",2024-12-05,14,0,0
"208",2024-12-05,15,0,0
"209",2024-12-05,16,0,0
"210",2024-12-05,17,0,0
"211",2024-12-05,18,0,0
"212",2024-12-05,19,0,0
"213",2024-12-05,20,0,0
"214",2024-12-05,21,0,0
"215",2024-12-05,22,0,0
"216",2024-12-05,23,0,0
"217",2024-12-06,0,0,0
"218",2024-12-06,1,0,0
"219",2024-12-06,2,0,0
"220",2024-12-06,3,0,0
"221",2024-12-06,4,0,0
"222",2024-12-06,5,0,0
"223",2024-12-06,6,0,0
"224",2024-12-06,7,0,0
"225",2024-12-06,8,0,0
"226",2024-12-06,9,0,0
"227",2024-12-06,10,0,0
"228",2024-12-06,11,0,0
"229",2024-12-06,12,0,0
"230",2024-12-06,13,0,0
"231",2024-12-06,14,0,1
"232",2024-12-06,15,0,0
"233",2024-12-06,16,0,0
"234",2024-12-06,17,0,0
"235",2024-12-06,18,0,0
"236",2024-12-06,19,0,0
"237",2024-12-06,20,0,0
"238",2024-12-06,21,0,0
"239",2024-12-06,22,0,0
"240",2024-12-06,23,0,0
"241",2024-12-07,0,0,0
"242",2024-12-07,1,0,0
"243",2024-12-07,2,0,0
"244",2024-12-07,3,0,0
"245",2024-12-07,4,0,0
"246",2024-12-07,5,0,0
"247",2024-12-07,6,0,0
"248",2024-12-07,7,0,0
"249",2024-12-07,8,0,0
"250",2024-12-07,9,0,0
"251",2024-12-07,10,0,0
"252",2024-12-07,11,0,0
"253",2024-12-07,12,0,0
"254",2024-12-07,13,0,0
"255",2024-12-07,14,0,0
"256",2024-12-07,15,0,0
"257",2024-12-07,16,0,0
"258",2024-12-07,17,0,0
"259",2024-12-07,18,0,0
"260",2024-12-07,19,0,0
"261",2024-12-07,20,0,0
"262",2024-12-07,21,0,0
"263",2024-12-07,22,0,0
"264",2024-12-07,23,0,0
"265",2024-12-08,0,0,0
"266",2024-12-08,1,0,0
"267",2024-12-08,2,0,0
"268",2024-12-08,3,0,0
"269",2024-12-08,4,0,0
"270",2024-12-08,5,0,0
"271",2024-12-08,6,0,0
"272",2024-12-08,7,0,0
"273",2024-12-08,8,0,0
"274",2024-12-08,9,0,0
"275",2024-12-08,10,0,0
"276",2024-12-08,11,0,0
"277",2024-12-08,12,0,0
"278",2024-12-08,13,0,0
"279",2024-12-08,14,0,0
"280",2024-12-08,15,0,0
"281",2024-12-08,16,0,0
"282",2024-12-08,17,0,0
"283",2024-12-08,18,0,0
"284",2024-12-08,19,0,0
"285",2024-12-08,20,0,0
"286",2024-12-08,21,0,0
"287",2024-12-08,22,0,0
"288",2024-12-08,23,0,0
"289",2024-12-09,0,0,0
"290",2024-12-09,1,0,0
"291",2024-12-09,2,0,0
"292",2024-12-09,3,0,0
"293",2024-12-09,4,0,0
"294",2024-12-09,5,0,0
"295",2024-12-09,6,0,0
"296",2024-12-09,7,0,0
"297",2024-12-09,8,0,0
"298",2024-12-09,9,0,0
"299",2024-12-09,10,0,0
"300",2024-12-09,11,0,0
"301",2024-12-09,12,0,0
"302",2024-12-09,13,0,0
"303",2024-12-09,14,0,0
"304",2024-12-09,15,0,0
"305",2024-12-09,16,0,0
"306",2024-12-09,17,0,0
"307",2024-12-09,18,0,0
"308",2024-12-09,19,0,0
"309",2024-12-09,20,0,0
"310",2024-12-09,21,0,0
"311",2024-12-09,22,0,0
"312",2024-12-09,23,0,0
"313",2024-12-10,0,0,0
"314",2024-12-10,1,0,0
"315",2024-12-10,2,0,0
"316",2024-12-10,3,0,0
"317",2024-12-10,4,0,0
"318",2024-12-10,5,0,0
"319",2024-12-10,6,0,0
"320",2024-12-10,7,0,0
"321",2024-12-10,8,0,0
"322",2024-12-10,9,0,0
"323",2024-12-10,10,0,0
"324",2024-12-10,11,0,0
"325",2024-12-10,12,0,0
"326",2024-12-10,13,0,0
"327",2024-12-10,14,0,0
"328",2024-12-10,15,0,0
"329",2024-12-10,16,0,0
"330",2024-12-10,17,0,0
"331",2024-12-10,18,0,0
"332",2024-12-10,19,0,0
"333",2024-12-10,20,0,0
"334",2024-12-10,21,0,0
"335",2024-12-10,22,0,0
"336",2024-12-10,23,0,0
"337",2024-12-11,0,0,0
"338",2024-12-11,1,0,0
"339",2024-12-11,2,0,0
"340",2024-12-11,3,0,0
"341",2024-12-11,4,0,0
"342",2024-12-11,5,0,0
"343",2024-12-11,6,0,0
"344",2024-12-11,7,0,0
"345",2024-12-11,8,0,0
"346",2024-12-11,9,0,0
"347",2024-12-11,10,0,0
"348",2024-12-11,11,0,0
"349",2024-12-11,12,0,0
"350",2024-12-11,13,0,0
"351",2024-12-11,14,0,0
"352",2024-12-11,15,0,0
"353",2024-12-11,16,0,0
"354",2024-12-11,17,0,0
"355",2024-12-11,18,0,0
"356",2024-12-11,19,0,0
"357",2024-12-11,20,0,0
"358",2024-12-11,21,0,0
"359",2024-12-11,22,0,0
"360",2024-12-11,23,0,0
"361",2024-12-12,0,0,0
"362",2024-12-12,1,0,0
"363",2024-12-12,2,0,0
"364",2024-12-12,3,0,0
"365",2024-12-12,4,0,0
"366",2024-12-12,5,0,0
"367",2024-12-12,6,0,0
"368",2024-12-12,7,0,0
"369",2024-12-12,8,0,0
"370",2024-12-12,9,0,0
"371",2024-12-12,10,0,0
"372",2024-12-12,11,0,0
"373",2024-12-12,12,0,0
"374",2024-12-12,13,0,0
"375",2024-12-12,14,0,0
"376",2024-12-12,15,0,0
"377",2024-12-12,16,0,1
"378",2024-12-12,17,0,0
"379",2024-12-12,18,0,0
"380",2024-12-12,19,0,0
"381",2024-12-12,20,0,0
"382",2024-12-12,21,0,0
"383",2024-12-12,22,0,0
"384",2024-12-12,23,0,0
"385",2024-12-13,0,0,0
"386",2024-12-13,1,1,0
"387",2024-12-13,2,0,0
"388",2024-12-13,3,0,0
"389",2024-12-13,4,0,0
"390",2024-12-13,5,0,0
"391",2024-12-13,6,0,0
"392",2024-12-13,7,0,0
"393",2024-12-13,8,0,1
"394",2024-12-13,9,0,0
"395",2024-12-13,10,0,0
"396",2024-12-13,11,2,0
"397",2024-12-13,12,0,0
"398",2024-12-13,13,0,0
"399",2024-12-13,14,0,0
"400",2024-12-13,15,0,0
"401",2024-12-13,16,0,0
"402",2024-12-13,17,0,0
"403",2024-12-13,18,0,0
"404",2024-12-13,19,0,0
"405",2024-12-13,20,0,0
"406",2024-12-13,21,0,0
"407",2024-12-13,22,0,0
"408",2024-12-13,23,0,0
"409",2024-12-14,0,0,0
"410",2024-12-14,1,0,1
"411",2024-12-14,2,0,1
"412",2024-12-14,3,0,0
"413",2024-12-14,4,0,0
"414",2024-12-14,5,0,0
"415",2024-12-14,6,0,0
"416",2024-12-14,7,0,0
"417",2024-12-14,8,0,0
"418",2024-12-14,9,0,0
"419",2024-12-14,10,0,0
"420",2024-12-14,11,0,0
"421",2024-12-14,12,0,0
"422",2024-12-14,13,0,0
"423",2024-12-14,14,0,0
"424",2024-12-14,15,0,0
"425",2024-12-14,16,0,0
"426",2024-12-14,17,0,0
"427",2024-12-14,18,0,0
"428",2024-12-14,19,0,0
"429",2024-12-14,20,0,0
"430",2024-12-14,21,0,0
"431",2024-12-14,22,0,0
"432",2024-12-14,23,0,0
"433",2024-12-15,0,0,0
"434",2024-12-15,1,0,0
"435",2024-12-15,2,0,0
"436",2024-12-15,3,0,0
"437",2024-12-15,4,0,0
"438",2024-12-15,5,0,0
"439",2024-12-15,6,0,0
"440",2024-12-15,7,0,0
"441",2024-12-15,8,0,0
"442",2024-12-15,9,0,0
"443",2024-12-15,10,0,0
"444",2024-12-15,11,0,0
"445",2024-12-15,12,0,0
"446",2024-12-15,13,0,0
"447",2024-12-15,14,0,0
"448",2024-12-15,15,0,0
"449",2024-12-15,16,0,0
"450",2024-12-15,17,0,0
"451",2024-12-15,18,0,0
"452",2024-12-15,19,0,0
"453",2024-12-15,20,0,0
"454",2024-12-15,21,0,0
"455",2024-12-15,22,0,0
"456",2024-12-15,23,0,0
"457",2024-12-16,0,0,0
"458",2024-12-16,1,0,0
"459",2024-12-16,2,0,0
"460",2024-12-16,3,0,0
"461",2024-12-16,4,0,0
"462",2024-12-16,5,0,0
"463",2024-12-16,6,0,0
"464",2024-12-16,7,0,0
"465",2024-12-16,8,0,0
"466",2024-12-16,9,0,0
"467",2024-12-16,10,0,0
"468",2024-12-16,11,0,0
"469",2024-12-16,12,0,0
"470",2024-12-16,13,0,0
"471",2024-12-16,14,0,0
"472",2024-12-16,15,0,0
"473",2024-12-16,16,0,0
"474",2024-12-16,17,0,0
"475",2024-12-16,18,0,0
"476",2024-12-16,19,0,1
"477",2024-12-16,20,0,0
"478",2024-12-16,21,0,0
"479",2024-12-16,22,0,0
"480",2024-12-16,23,0,0
"481",2024-12-17,0,0,0
"482",2024-12-17,1,0,0
"483",2024-12-17,2,0,0
"484",2024-12-17,3,0,0
"485",2024-12-17,4,0,0
"486",2024-12-17,5,0,0
"487",2024-12-17,6,0,0
"488",2024-12-17,7,0,0
"489",2024-12-17,8,0,0
"490",2024-12-17,9,0,0
"491",2024-12-17,10,0,0
"492",2024-12-17,11,0,0
"493",2024-12-17,12,0,0
"494",2024-12-17,13,0,0
"495",2024-12-17,14,0,0
"496",2024-12-17,15,0,0
"497",2024-12-17,16,0,0
"498",2024-12-17,17,0,0
"499",2024-12-17,18,0,0
"500",2024-12-17,19,0,0
"501",2024-12-17,20,0,0
"502",2024-12-17,21,0,0
"503",2024-12-17,22,0,0
"504",2024-12-17,23,0,0
"505",2024-12-18,0,0,0
"506",2024-12-18,1,0,0
"507",2024-12-18,2,0,0
"508",2024-12-18,3,0,0
"509",2024-12-18,4,0,0
"510",2024-12-18,5,0,0
"511",2024-12-18,6,0,0
"512",2024-12-18,7,0,0
"513",2024-12-18,8,0,0
"514",2024-12-18,9,0,0
"515",2024-12-18,10,0,0
"516",2024-12-18,11,0,0
"517",2024-12-18,12,0,0
"518",2024-12-18,13,0,0
"519",2024-12-18,14,0,0
"520",2024-12-18,15,0,0
"521",2024-12-18,16,0,0
"522",2024-12-18,17,0,0
"523",2024-12-18,18,0,0
"524",2024-12-18,19,0,0
"525",2024-12-18,20,0,0
"526",2024-12-18,21,0,0
"527",2024-12-18,22,0,0
"528",2024-12-18,23,0,0
"529",2024-12-19,0,0,0
"530",2024-12-19,1,0,0
"531",2024-12-19,2,0,0
"532",2024-12-19,3,0,0
"533",2024-12-19,4,0,0
"534",2024-12-19,5,0,0
"535",2024-12-19,6,0,0
"536",2024-12-19,7,0,0
"537",2024-12-19,8,0,0
"538",2024-12-19,9,0,0
"539",2024-12-19,10,0,0
"540",2024-12-19,11,0,0
"541",2024-12-19,12,0,0
"542",2024-12-19,13,0,0
"543",2024-12-19,14,0,0
"544",2024-12-19,15,0,0
"545",2024-12-19,16,0,0
"546",2024-12-19,17,0,0
"547",2024-12-19,18,0,0
"548",2024-12-19,19,0,0
"549",2024-12-19,20,0,0
"550",2024-12-19,21,0,0
"551",2024-12-19,22,0,0
"552",2024-12-19,23,0,0
"553",2024-12-20,0,0,0
"554",2024-12-20,1,0,0
"555",2024-12-20,2,0,0
"556",2024-12-20,3,0,0
"557",2024-12-20,4,0,0
"558",2024-12-20,5,0,0
"559",2024-12-20,6,0,0
"560",2024-12-20,7,0,0
"561",2024-12-20,8,0,0
"562",2024-12-20,9,0,0
"563",2024-12-20,10,0,0
"564",2024-12-20,11,0,0
"565",2024-12-20,12,0,0
"566",2024-12-20,13,0,0
"567",2024-12-20,14,0,0
"568",2024-12-20,15,0,0
"569",2024-12-20,16,0,0
"570",2024-12-20,17,0,0
"571",2024-12-20,18,0,0
"572",2024-12-20,19,0,0
"573",2024-12-20,20,0,0
"574",2024-12-20,21,0,0
"575",2024-12-20,22,0,0
"576",2024-12-20,23,0,0
"577",2024-12-21,0,0,0
"578",2024-12-21,1,0,0
"579",2024-12-21,2,0,0
"580",2024-12-21,3,0,0
"581",2024-12-21,4,0,0
"582",2024-12-21,5,0,0
"583",2024-12-21,6,0,0
"584",2024-12-21,7,0,0
"585",2024-12-21,8,0,0
"586",2024-12-21,9,0,0
"587",2024-12-21,10,0,0
"588",2024-12-21,11,0,0
"589",2024-12-21,12,0,0
"590",2024-12-21,13,0,0
"591",2024-12-21,14,0,0
"592",2024-12-21,15,0,0
"593",2024-12-21,16,0,0
"594",2024-12-21,17,0,0
"595",2024-12-21,18,0,0
"596",2024-12-21,19,0,0
"597",2024-12-21,20,0,0
"598",2024-12-21,21,0,0
"599",2024-12-21,22,0,0
"600",2024-12-21,23,0,0
"601",2024-12-22,0,0,0
"602",2024-12-22,1,0,0
"603",2024-12-22,2,0,0
"604",2024-12-22,3,0,0
"605",2024-12-22,4,0,0
"606",2024-12-22,5,0,0
"607",2024-12-22,6,0,0
"608",2024-12-22,7,0,0
"609",2024-12-22,8,0,0
"610",2024-12-22,9,0,0
"611",2024-12-22,10,0,0
"612",2024-12-22,11,0,0
"613",2024-12-22,12,0,0
"614",2024-12-22,13,0,0
"615",2024-12-22,14,0,0
"616",2024-12-22,15,0,0
"617",2024-12-22,16,0,0
"618",2024-12-22,17,0,0
"619",2024-12-22,18,0,0
"620",2024-12-22,19,0,0
"621",2024-12-22,20,0,0
"622",2024-12-22,21,0,0
"623",2024-12-22,22,0,0
"624",2024-12-22,23,0,0
"625",2024-12-23,0,0,0
"626",2024-12-23,1,0,0
"627",2024-12-23,2,0,0
"628",2024-12-23,3,0,0
"629",2024-12-23,4,0,0
"630",2024-12-23,5,0,0
"631",2024-12-23,6,0,0
"632",2024-12-23,7,0,0
"633",2024-12-23,8,0,0
"634",2024-12-23,9,0,0
"635",2024-12-23,10,0,0
"636",2024-12-23,11,0,0
"637",2024-12-23,12,0,0
"638",2024-12-23,13,0,0
"639",2024-12-23,14,0,0
"640",2024-12-23,15,0,0
"641",2024-12-23,16,0,0
"642",2024-12-23,17,0,0
"643",2024-12-23,18,0,0
"644",2024-12-23,19,0,0
"645",2024-12-23,20,0,0
"646",2024-12-23,21,0,0
"647",2024-12-23,22,0,0
"648",2024-12-23,23,0,0
"649",2024-12-24,0,0,0
"650",2024-12-24,1,0,0
"651",2024-12-24,2,0,0
"652",2024-12-24,3,0,0
"653",2024-12-24,4,0,0
"654",2024-12-24,5,0,0
"655",2024-12-24,6,0,0
"656",2024-12-24,7,0,0
"657",2024-12-24,8,0,0
"658",2024-12-24,9,0,0
"659",2024-12-24,10,0,0
"660",2024-12-24,11,0,0
"661",2024-12-24,12,0,0
"662",2024-12-24,13,0,0
"663",2024-12-24,14,0,0
"664",2024-12-24,15,0,0
"665",2024-12-24,16,0,0
"666",2024-12-24,17,0,0
"667",2024-12-24,18,0,0
"668",2024-12-24,19,0,0
"669",2024-12-24,20,0,0
"670",2024-12-24,21,0,0
"671",2024-12-24,22,0,0
"672",2024-12-24,23,0,0
"673",2024-12-25,0,0,0
"674",2024-12-25,1,0,0
"675",2024-12-25,2,0,0
"676",2024-12-25,3,0,0
"677",2024-12-25,4,0,0
"678",2024-12-25,5,0,0
"679",2024-12-25,6,0,0
"680",2024-12-25,7,0,0
"681",2024-12-25,8,0,0
"682",2024-12-25,9,0,0
"683",2024-12-25,10,0,0
"684",2024-12-25,11,0,0
"685",2024-12-25,12,0,0
"686",2024-12-25,13,0,0
"687",2024-12-25,14,0,0
"688",2024-12-25,15,0,0
"689",2024-12-25,16,0,0
"690",2024-12-25,17,0,0
"691",2024-12-25,18,0,0
"692",2024-12-25,19,0,0
"693",2024-12-25,20,0,0
"694",2024-12-25,21,0,0
"695",2024-12-25,22,0,0
"696",2024-12-25,23,0,0
"697",2024-12-26,0,0,0
"698",2024-12-26,1,0,0
"699",2024-12-26,2,0,0
"700",2024-12-26,3,0,0
"701",2024-12-26,4,0,0
"702",2024-12-26,5,0,0
"703",2024-12-26,6,0,0
"704",2024-12-26,7,0,0
"705",2024-12-26,8,0,0
"706",2024-12-26,9,0,0
"707",2024-12-26,10,0,0
"708",2024-12-26,11,0,0
"709",2024-12-26,12,0,0
"710",2024-12-26,13,0,0
"711",2024-12-26,14,0,0
"712",2024-12-26,15,0,0
"713",2024-12-26,16,0,0
"714",2024-12-26,17,0,0
"715",2024-12-26,18,0,0
"716",2024-12-26,19,0,0
"717",2024-12-26,20,0,0
"718",2024-12-26,21,0,0
"719",2024-12-26,22,0,0
"720",2024-12-26,23,0,0
"721",2024-12-27,0,0,0
"722",2024-12-27,1,0,0
"723",2024-12-27,2,0,0
"724",2024-12-27,3,0,0
"725",2024-12-27,4,0,0
"726",2024-12-27,5,0,0
"727",2024-12-27,6,0,0
"728",2024-12-27,7,0,0
"729",2024-12-27,8,0,0
"730",2024-12-27,9,0,0
"731",2024-12-27,10,0,0
"732",2024-12-27,11,0,0
"733",2024-12-27,12,0,0
"734",2024-12-27,13,0,0
"735",2024-12-27,14,0,0
"736",2024-12-27,15,0,0
"737",2024-12-27,16,0,0
"738",2024-12-27,17,0,0
"739",2024-12-27,18,0,0
"740",2024-12-27,19,0,0
"741",2024-12-27,20,0,0
"742",2024-12-27,21,0,0
"743",2024-12-27,22,0,0
"744",2024-12-27,23,0,0
"745",2024-12-28,0,0,0
"746",2024-12-28,1,0,0
"747",2024-12-28,2,0,0
"748",2024-12-28,3,0,0
"749",2024-12-28,4,0,0
"750",2024-12-28,5,0,0
"751",2024-12-28,6,0,0
"752",2024-12-28,7,0,0
"753",2024-12-28,8,0,0
"754",2024-12-28,9,0,0
"755",2024-12-28,10,0,0
"756",2024-12-28,11,0,0
"757",2024-12-28,12,0,0
"758",2024-12-28,13,0,0
"759",2024-12-28,14,0,0
"760",2024-12-28,15,0,0
"761",2024-12-28,16,0,0
"762",2024-12-28,17,0,0
"763",2024-12-28,18,0,0
"764",2024-12-28,19,0,0
"765",2024-12-28,20,0,0
"766",2024-12-28,21,0,0
"767",2024-12-28,22,0,0
"768",2024-12-28,23,0,0
"769",2024-12-29,0,1,0
"770",2024-12-29,1,0,0
"771",2024-12-29,2,1,0
"772",2024-12-29,3,0,0
"773",2024-12-29,4,0,0
"774",2024-12-29,5,0,0
"775",2024-12-29,6,0,0
"776",2024-12-29,7,0,0
"777",2024-12-29,8,0,0
"778",2024-12-29,9,0,0
"779",2024-12-29,10,0,0
"780",2024-12-29,11,0,0
"781",2024-12-29,12,0,0
"782",2024-12-29,13,0,0
"783",2024-12-29,14,0,0
"784",2024-12-29,15,0,0
"785",2024-12-29,16,0,0
"786",2024-12-29,17,0,0
"787",2024-12-29,18,0,0
"788",2024-12-29,19,0,0
"789",2024-12-29,20,0,0
"790",2024-12-29,21,0,0
"791",2024-12-29,22,0,0
"792",2024-12-29,23,0,0
"793",2024-12-30,0,0,0
"794",2024-12-30,1,0,0
"795",2024-12-30,2,0,0
"796",2024-12-30,3,0,0
"797",2024-12-30,4,0,0
"798",2024-12-30,5,0,0
"799",2024-12-30,6,0,0
"800",2024-12-30,7,0,0
"801",2024-12-30,8,0,0
"802",2024-12-30,9,0,0
"803",2024-12-30,10,0,0
"804",2024-12-30,11,0,0
"805",2024-12-30,12,0,0
"806",2024-12-30,13,0,0
"807",2024-12-30,14,0,0
"808",2024-12-30,15,0,0
"809",2024-12-30,16,0,0
"810",2024-12-30,17,0,0
"811",2024-12-30,18,0,0
"812",2024-12-30,19,0,0
"813",2024-12-30,20,0,0
"814",2024-12-30,21,0,0
"815",2024-12-30,22,0,0
"816",2024-12-30,23,0,0
"817",2024-12-31,0,0,0
"818",2024-12-31,1,0,0
"819",2024-12-31,2,0,0
"820",2024-12-31,3,0,0
"821",2024-12-31,4,0,0
"822",2024-12-31,5,0,0
"823",2024-12-31,6,0,1
"824",2024-12-31,7,0,0
"825",2024-12-31,8,0,0
"826",2024-12-31,9,0,0
"827",2024-12-31,10,0,0
"828",2024-12-31,11,0,0
"829",2024-12-31,12,0,0
"830",2024-12-31,13,0,0
"831",2024-12-31,14,0,0
"832",2024-12-31,15,0,0
"833",2024-12-31,16,0,0
"834",2024-12-31,17,0,0
"835",2024-12-31,18,0,0
"836",2024-12-31,19,0,0
"837",2024-12-31,20,0,0
"838",2024-12-31,21,0,0
"839",2024-12-31,22,0,0
"840",2024-12-31,23,0,0
"841",2025-01-01,0,0,0
"842",2025-01-01,1,0,0
"843",2025-01-01,2,0,0
"844",2025-01-01,3,0,0
"845",2025-01-01,4,0,0
"846",2025-01-01,5,0,0
"847",2025-01-01,6,0,0
"848",2025-01-01,7,0,0
"849",2025-01-01,8,0,0
"850",2025-01-01,9,0,0
"851",2025-01-01,10,0,0
"852",2025-01-01,11,0,0
"853",2025-01-01,12,0,0
"854",2025-01-01,13,0,0
"855",2025-01-01,14,0,0
"856",2025-01-01,15,0,0
"857",2025-01-01,16,0,0
"858",2025-01-01,17,0,0
"859",2025-01-01,18,0,0
"860",2025-01-01,19,0,0
"861",2025-01-01,20,0,0
"862",2025-01-01,21,0,0
"863",2025-01-01,22,0,0
"864",2025-01-01,23,0,0
"865",2025-01-02,0,0,0
"866",2025-01-02,1,0,0
"867",2025-01-02,2,0,0
"868",2025-01-02,3,0,0
"869",2025-01-02,4,0,0
"870",2025-01-02,5,0,0
"871",2025-01-02,6,0,1
"872",2025-01-02,7,0,0
"873",2025-01-02,8,0,0
"874",2025-01-02,9,0,0
"875",2025-01-02,10,0,0
"876",2025-01-02,11,0,0
"877",2025-01-02,12,0,0
"878",2025-01-02,13,0,0
"879",2025-01-02,14,0,0
"880",2025-01-02,15,0,0
"881",2025-01-02,16,0,0
"882",2025-01-02,17,0,0
"883",2025-01-02,18,0,0
"884",2025-01-02,19,0,0
"885",2025-01-02,20,0,0
"886",2025-01-02,21,0,0
"887",2025-01-02,22,0,0
"888",2025-01-02,23,0,0
"889",2025-01-03,0,0,0
"890",2025-01-03,1,0,0
"891",2025-01-03,2,0,0
"892",2025-01-03,3,0,0
"893",2025-01-03,4,0,0
"894",2025-01-03,5,0,0
"895",2025-01-03,6,0,0
"896",2025-01-03,7,0,0
"897",2025-01-03,8,0,0
"898",2025-01-03,9,0,0
"899",2025-01-03,10,0,0
"900",2025-01-03,11,0,0
"901",2025-01-03,12,0,0
"902",2025-01-03,13,0,0
"903",2025-01-03,14,0,0
"904",2025-01-03,15,0,0
"905",2025-01-03,16,0,0
"906",2025-01-03,17,0,0
"907",2025-01-03,18,0,0
"908",2025-01-03,19,0,0
"909",2025-01-03,20,0,0
"910",2025-01-03,21,0,0
"911",2025-01-03,22,0,0
"912",2025-01-03,23,0,0
"913",2025-01-04,0,0,0
"914",2025-01-04,1,0,0
"915",2025-01-04,2,0,0
"916",2025-01-04,3,0,0
"917",2025-01-04,4,0,0
"918",2025-01-04,5,0,0
"919",2025-01-04,6,0,0
"920",2025-01-04,7,0,0
"921",2025-01-04,8,0,0
"922",2025-01-04,9,0,0
"923",2025-01-04,10,0,0
"924",2025-01-04,11,0,0
"925",2025-01-04,12,0,0
"926",2025-01-04,13,0,0
"927",2025-01-04,14,0,0
"928",2025-01-04,15,0,0
"929",2025-01-04,16,0,0
"930",2025-01-04,17,0,0
"931",2025-01-04,18,0,0
"932",2025-01-04,19,0,0
"933",2025-01-04,20,0,0
"934",2025-01-04,21,0,0
"935",2025-01-04,22,0,0
"936",2025-01-04,23,0,0
"937",2025-01-05,0,0,0
"938",2025-01-05,1,1,0
"939",2025-01-05,2,0,0
"940",2025-01-05,3,0,0
"941",2025-01-05,4,0,0
"942",2025-01-05,5,0,0
"943",2025-01-05,6,0,0
"944",2025-01-05,7,0,0
"945",2025-01-05,8,0,0
"946",2025-01-05,9,0,0
"947",2025-01-05,10,0,0
"948",2025-01-05,11,0,0
"949",2025-01-05,12,0,0
"950",2025-01-05,13,0,0
"951",2025-01-05,14,0,0
"952",2025-01-05,15,0,0
"953",2025-01-05,16,0,0
"954",2025-01-05,17,0,0
"955",2025-01-05,18,0,0
"956",2025-01-05,19,0,0
"957",2025-01-05,20,0,0
"958",2025-01-05,21,0,0
"959",2025-01-05,22,0,0
"960",2025-01-05,23,0,0
"961",2025-01-06,0,0,0
"962",2025-01-06,1,0,0
"963",2025-01-06,2,0,0
"964",2025-01-06,3,0,0
"965",2025-01-06,4,0,0
"966",2025-01-06,5,0,0
"967",2025-01-06,6,0,0
"968",2025-01-06,7,0,0
"969",2025-01-06,8,0,0
"970",2025-01-06,9,0,0
"971",2025-01-06,10,0,0
"972",2025-01-06,11,0,0
"973",2025-01-06,12,0,0
"974",2025-01-06,13,0,0
"975",2025-01-06,14,0,0
"976",2025-01-06,15,0,0
"977",2025-01-06,16,0,0
"978",2025-01-06,17,0,0
"979",2025-01-06,18,0,0
"980",2025-01-06,19,0,0
"981",2025-01-06,20,0,0
"982",2025-01-06,21,0,0
"983",2025-01-06,22,0,0
"984",2025-01-06,23,0,0
"985",2025-01-07,0,0,0
"986",2025-01-07,1,0,0
"987",2025-01-07,2,0,0
"988",2025-01-07,3,0,0
"989",2025-01-07,4,0,0
"990",2025-01-07,5,0,0
"991",2025-01-07,6,0,0
"992",2025-01-07,7,0,0
"993",2025-01-07,8,0,1
"994",2025-01-07,9,0,0
"995",2025-01-07,10,0,0
"996",2025-01-07,11,0,0
"997",2025-01-07,12,0,0
"998",2025-01-07,13,0,0
"999",2025-01-07,14,0,0
"1000",2025-01-07,15,0,0
"1001",2025-01-07,16,0,0
"1002",2025-01-07,17,0,0
"1003",2025-01-07,18,0,0
"1004",2025-01-07,19,0,0
"1005",2025-01-07,20,0,0
"1006",2025-01-07,21,0,0
"1007",2025-01-07,22,0,0
"1008",2025-01-07,23,0,0
"1009",2025-01-08,0,0,0
"1010",2025-01-08,1,0,0
"1011",2025-01-08,2,0,0
"1012",2025-01-08,3,0,0
"1013",2025-01-08,4,0,0
"1014",2025-01-08,5,0,0
"1015",2025-01-08,6,0,0
"1016",2025-01-08,7,0,0
"1017",2025-01-08,8,0,0
"1018",2025-01-08,9,0,0
"1019",2025-01-08,10,0,0
"1020",2025-01-08,11,0,0
"1021",2025-01-08,12,0,0
"1022",2025-01-08,13,0,0
"1023",2025-01-08,14,0,0
