Selection	View	Channel	Begin_Time	End_Time	Low_Freq	High_Freq	Begin_Date	Begin_Clock	End_Clock	Delta_Time_s	Behavior	Partial	Notes	Begin_file_date
2	Spectrogram 1	1	10152.84925	11097.14824	32	19891.5	2025/01/23	4:54:49	5:10:33	944.299	Transit	NA	NA	1/23/2025
1	Spectrogram 1	1	63790.22864	72852.39196	25.1	3658.8	2025/01/25	19:48:38	22:19:40	9062.1633	Transit	NA	NA	1/25/2025
1	Spectrogram 1	1	15139.13065	16241.0201	32	17550.3	2025/01/26	6:17:43	6:36:05	1101.8894	Transit	NA	NA	1/26/2025
1	Spectrogram 1	1	14834.4196	16200.06784	37	22304.5	2025/01/29	6:12:25	6:35:11	1365.6482	Transit	NA	NA	1/29/2025
2	Spectrogram 1	1	50516.30402	56113.3995	19.3	1247.6	2025/01/29	16:07:07	17:40:24	5597.0955	Transit	NA	NA	1/29/2025
1	Spectrogram 1	1	1647.81407	5007.414573	50.5	21299.8	2025/02/10	2:31:33	3:27:32	3359.6005	Maneuver	NA	NA	2/10/2025
1	Spectrogram 1	1	53750.9397	56312.77387	18.6	6855.2	2025/02/13	16:59:42	17:42:24	2561.8342	Transit	NA	NA	2/13/2025
1	Spectrogram 1	1	39457.76382	41249.6005	178.9	1120.7	2025/02/22	13:00:42	13:30:34	1791.8367	Transit	NA	NA	2/22/2025
1	Spectrogram 1	1	28369.16834	35466.88945	15.9	804.1	2025/02/24	9:55:40	11:53:58	7097.7211	Transit	NA	NA	2/24/2025
1	Spectrogram 1	1	29737.53769	40420.60804	15.6	1216.5	2025/02/25	10:18:22	13:16:25	10683.0704	Transit	NA	NA	2/25/2025
