"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
2 "Spectrogram 1" 1 85975.358871022 86395.3513125 85.895 3733.728 "2025/1/15" "1:59:09.3589" "2:06:09.3513" 419.9924 "Maneuver" "yes" "LTSA, no soundclip" "2025/1/14"
1 "Spectrogram 1" 1 0 339.263819095 147.3 6197.7 "2025/1/15" "2:06:09.0000" "2:11:48.2638" 339.2638 "Maneuver" "yes" "LTSA, soundclip" "2025/1/15"
2 "Spectrogram 1" 1 7050.400767797 7958.575376884 166.3 7313 "2025/1/15" "4:03:39.4008" "4:18:47.5754" 908.1746 "Maneuver" "" "" "2025/1/15"
3 "Spectrogram 1" 1 8854.985570771 9144.726776801 73.9 10076 "2025/1/15" "4:33:43.9856" "4:38:33.7268" 289.7412 "Maneuver" "" "" "2025/1/15"
4 "Spectrogram 1" 1 10033.585427136 10293.929648241 85.6 6291.4 "2025/1/15" "4:53:22.5854" "4:57:42.9296" 260.3442 "Maneuver" "" "" "2025/1/15"
5 "Spectrogram 1" 1 11139.865581554 11368.042713568 142.6 6076.3 "2025/1/15" "5:11:48.8656" "5:15:37.0427" 228.1771 "Maneuver" "" "" "2025/1/15"
6 "Spectrogram 1" 1 12204.610552764 12527.27638191 85.6 12053.2 "2025/1/15" "5:29:33.6106" "5:34:56.2764" 322.6658 "Maneuver" "" "" "2025/1/15"
7 "Spectrogram 1" 1 13722.673366834 15513.944723618 117.6 5646.4 "2025/1/15" "5:54:51.6734" "6:24:42.9447" 1791.2714 "Maneuver" "" "LTSA" "2025/1/15"
1 "Spectrogram 1" 1 54924.361809045 60567.751256281 31 5807 "2025/1/18" "17:21:21.3618" "18:55:24.7513" 5643.3894 "Transit" NA NA "2025/1/18"
1 "Spectrogram 1" 1 523.417085427 5648.08040201 27.1 3682.6 "2025/1/23" "2:14:19.4171" "3:39:44.0804" 5124.6633 "Maneuver" NA NA "2025/1/23"
2 "Spectrogram 1" 1 10152.849246231 11097.148241206 32 19891.5 "2025/1/23" "4:54:48.8492" "5:10:33.1482" 944.299 "Transit" NA NA "2025/1/23"
1 "Spectrogram 1" 1 63790.228643216 72852.391959799 25.1 3658.8 "2025/1/25" "19:48:38.2286" "22:19:40.3920" 9062.1633 "Transit" NA NA "2025/1/25"
1 "Spectrogram 1" 1 15139.130653266 16241.020100503 32 17550.3 "2025/1/26" "6:17:43.1307" "6:36:05.0201" 1101.8894 "Transit" NA NA "2025/1/26"
1 "Spectrogram 1" 1 14834.41959799 16200.067839196 37 22304.5 "2025/1/29" "6:12:25.4196" "6:35:11.0678" 1365.6482 "Transit" NA NA "2025/1/29"
2 "Spectrogram 1" 1 50516.304020101 56113.399497487 19.3 1247.6 "2025/1/29" "16:07:07.3040" "17:40:24.3995" 5597.0955 "Transit" NA NA "2025/1/29"
1 "Spectrogram 1" 1 1647.814070352 5007.414572864 50.5 21299.8 "2025/2/10" "2:31:32.8141" "3:27:32.4146" 3359.6005 "Maneuver" NA NA "2025/2/10"
1 "Spectrogram 1" 1 53750.939698492 56312.773869347 18.6 6855.2 "2025/2/13" "16:59:41.9397" "17:42:23.7739" 2561.8342 "Transit" NA NA "2025/2/13"
1 "Spectrogram 1" 1 39457.763819095 41249.600502513 178.9 1120.7 "2025/2/22" "13:00:41.7638" "13:30:33.6005" 1791.8367 "Transit" NA NA "2025/2/22"
1 "Spectrogram 1" 1 28369.168341709 35466.889447236 15.9 804.1 "2025/2/24" "9:55:40.1683" "11:53:57.8894" 7097.7211 "Transit" NA NA "2025/2/24"
1 "Spectrogram 1" 1 29737.537688442 40420.608040201 15.6 1216.5 "2025/2/25" "10:18:21.5377" "13:16:24.6080" 10683.0704 "Transit" NA NA "2025/2/25"
